GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
1400000US53063001100,53063001100,"Census Tract 11, Spokane County, Washington",1399,60,871,83,617,98,528,92,1.8,1.7,0.0,3.7,0.0,5.1,4.7,4.5,4.6,3.0,3.2,3.8,1.3,2.1,6.8,5.1,8.6,5.3,6.0,5.7,1.3,1.9,14.6,11.2,13.7,5.6,11.7,5.9,8.1,5.7,19.3,8.9,18.4,5.3,16.3,7.0,15.1,9.1,20.8,8.8,17.5,5.3,18.5,7.0,15.7,8.1,14.6,7.3,18.3,6.6,23.1,8.9,30.5,12.1,8.9,6.3,13.6,5.6,15.6,7.3,20.1,9.6,10.2,9.2,0.6,0.8,0.9,1.3,1.3,1.9,0.0,6.0,2.9,3.6,4.7,5.7,6.6,8.1,0.0,6.0,54261,8677,65966,12116,81250,7937,36667,5775,66999,10893,78452,16796,N,N,45961,9357,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X)
1400000US53063001200,53063001200,"Census Tract 12, Spokane County, Washington",955,58,592,64,436,62,363,67,4.7,4.2,7.1,6.5,0.0,7.2,6.1,7.9,5.2,4.2,0.5,1.2,0.7,1.6,12.9,10.7,12.9,5.9,9.6,6.0,8.7,6.8,16.3,10.7,13.8,4.9,10.8,5.6,8.3,6.1,20.9,9.4,20.3,6.4,17.4,6.7,21.1,8.9,22.9,13.9,16.4,5.2,25.2,8.3,25.7,10.6,6.6,4.8,15.4,6.0,14.2,8.4,16.5,10.4,11.6,9.9,9.6,4.5,12.7,6.1,15.6,8.0,2.8,4.8,0.9,1.4,1.5,2.2,2.1,3.0,0.0,8.6,0.6,1.0,1.0,1.6,1.4,2.2,0.0,8.6,43614,4286,58788,13419,65204,6079,32656,5283,53646,5281,60228,7887,N,N,37270,7061,19.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.0,(X)
1400000US53063001300,53063001300,"Census Tract 13, Spokane County, Washington",1478,100,812,112,551,104,666,116,8.5,4.6,4.7,4.6,1.5,2.3,16.2,9.5,5.1,3.5,1.5,2.1,0.0,5.7,11.4,7.5,20.5,6.1,11.5,6.1,6.4,5.3,31.5,10.7,10.5,5.4,14.2,7.8,8.9,9.0,7.4,5.7,15.6,5.5,20.7,8.1,22.5,9.7,7.4,5.1,20.1,6.8,24.4,8.2,28.5,10.6,15.8,9.5,12.4,4.5,13.9,6.3,18.7,9.0,5.3,4.3,6.7,4.0,9.2,6.1,13.6,8.7,3.6,3.7,0.7,1.1,0.0,3.9,0.0,5.7,1.5,2.3,0.0,2.2,0.0,3.9,0.0,5.7,0.0,4.8,41000,5716,48387,6291,55375,6232,21398,3835,46966,4776,52936,5748,N,N,34893,7338,26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X)
1400000US53063001400,53063001400,"Census Tract 14, Spokane County, Washington",2459,198,1347,206,611,146,1112,206,5.2,3.1,7.1,4.8,3.1,4.9,7.6,4.7,5.7,4.5,3.0,3.5,0.0,5.2,12.5,9.4,18.7,7.1,20.6,9.1,13.7,8.7,19.3,12.9,22.5,7.4,20.0,9.1,8.5,8.0,22.3,8.5,18.9,7.2,12.8,7.9,9.7,6.7,24.6,13.9,15.8,4.8,16.8,6.8,29.1,12.5,12.2,6.7,7.7,4.0,13.0,6.8,20.9,11.0,0.0,2.9,3.8,2.4,5.3,4.0,11.6,7.8,1.5,2.4,1.8,2.2,1.5,2.5,3.3,5.6,0.0,2.9,0.0,1.3,0.0,2.4,0.0,5.2,0.0,2.9,33737,5897,33967,11411,58705,7985,30667,6485,43541,5378,46612,7001,N,N,31966,4614,31.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
1400000US53063001500,53063001500,"Census Tract 15, Spokane County, Washington",2060,154,1325,146,910,142,735,195,6.7,6.3,0.8,1.3,0.0,3.5,17.4,15.9,4.8,4.1,0.9,1.6,0.0,3.5,13.3,11.6,12.2,5.6,15.6,7.8,14.4,10.0,11.8,8.9,10.0,5.2,11.8,6.2,6.9,5.6,12.8,11.4,23.9,8.3,26.8,10.3,26.2,12.7,21.2,13.3,29.2,8.4,29.2,9.2,30.9,11.3,17.7,12.7,7.2,4.0,6.9,4.2,10.0,6.5,3.5,4.3,2.5,2.2,2.6,3.0,3.8,4.4,2.2,3.2,3.4,2.3,5.4,3.5,7.8,5.2,0.0,4.3,0.0,1.6,0.0,2.4,0.0,3.5,0.0,4.3,44148,3135,44965,6398,54286,15549,30091,10940,48476,4816,53979,5512,N,N,32379,7965,26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X)
1400000US53063001600,53063001600,"Census Tract 16, Spokane County, Washington",1343,93,825,113,482,108,518,105,13.3,4.6,9.9,6.0,2.7,3.1,18.5,9.6,13.2,6.4,14.4,9.1,3.9,5.4,20.3,11.8,13.7,5.9,7.4,5.1,6.6,5.9,20.3,10.6,12.9,6.6,7.9,6.1,11.2,9.5,15.3,10.3,10.4,5.1,18.9,8.3,17.6,10.1,13.5,10.8,12.6,5.5,19.6,8.8,20.5,11.8,2.1,3.5,16.5,6.9,13.1,8.9,22.4,13.9,10.0,8.6,6.2,4.5,6.5,6.0,11.2,9.9,0.0,6.1,0.9,1.3,1.5,2.2,2.5,3.8,0.0,6.1,0.4,0.7,0.7,1.2,1.2,2.0,0.0,6.1,32699,6886,40293,6198,59688,17424,20441,7283,44841,5127,48991,7600,N,N,28198,6371,32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X)
1400000US53063001800,53063001800,"Census Tract 18, Spokane County, Washington",1267,92,595,105,328,74,672,99,9.6,4.0,10.9,6.8,7.0,7.1,8.3,4.8,10.0,4.5,3.2,3.7,2.1,3.3,16.1,7.4,13.6,6.1,20.3,10.8,6.1,6.5,15.6,8.2,14.0,5.9,9.7,6.3,3.7,3.8,15.8,8.2,20.9,7.1,17.6,9.1,18.6,12.4,24.4,10.6,15.8,6.4,12.1,7.2,21.0,10.7,13.8,9.4,6.8,3.8,8.7,7.0,13.1,11.4,3.7,3.3,8.2,3.5,16.6,7.5,27.1,11.2,0.7,1.2,0.0,2.5,0.0,5.3,0.0,9.4,0.0,4.7,1.1,1.3,0.7,1.3,1.2,2.3,1.5,2.2,37276,6171,42953,6165,61696,12787,32105,5586,51693,12557,51551,8786,N,N,48813,23187,29.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X)
1400000US53063001900,53063001900,"Census Tract 19, Spokane County, Washington",1550,80,831,103,619,97,719,123,8.1,4.1,9.3,6.1,8.4,8.2,6.8,6.6,5.3,3.8,1.1,1.7,0.0,5.1,11.4,7.8,11.5,4.7,8.1,6.3,4.5,4.5,19.2,9.0,9.1,4.2,12.0,6.4,10.2,7.5,5.7,5.0,18.5,5.0,8.1,4.1,9.5,5.1,27.0,9.6,18.1,5.8,22.0,8.8,19.7,8.6,12.2,7.8,16.6,5.6,18.9,8.9,21.6,10.0,14.0,7.4,11.0,4.6,17.4,7.1,21.8,9.2,3.6,5.7,0.6,1.0,1.2,1.9,1.6,2.5,0.0,4.4,1.0,1.2,1.9,2.2,2.6,3.0,0.0,4.4,46591,7278,60202,11416,72868,18342,37335,4790,56096,6036,66835,9519,N,N,42379,7570,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
1400000US53063002000,53063002000,"Census Tract 20, Spokane County, Washington",1641,106,844,118,389,97,797,125,12.7,6.2,9.7,6.6,7.5,9.4,18.4,10.2,5.7,3.1,9.0,5.7,4.6,5.2,6.6,4.3,19.5,5.5,11.8,7.8,2.8,4.3,29.4,9.3,20.2,6.4,20.5,8.3,10.3,7.8,19.1,9.4,12.6,5.2,11.8,6.6,18.5,11.0,9.0,5.6,19.0,5.2,25.4,8.5,36.5,15.9,9.2,5.7,6.1,2.5,5.0,3.6,10.8,7.8,6.4,3.9,3.3,1.8,4.6,3.1,9.0,6.5,1.9,2.1,1.1,1.7,2.1,3.3,0.0,8.0,0.0,4.0,0.0,2.0,0.0,3.8,0.0,8.0,0.0,4.0,31588,2399,34598,8073,54031,8805,23293,5429,39538,3954,45097,6604,N,N,29734,4337,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.5,(X)
1400000US53063002100,53063002100,"Census Tract 21, Spokane County, Washington",1063,48,531,81,310,64,532,89,10.6,6.2,5.8,4.7,2.9,4.2,15.4,11.5,3.7,2.8,5.8,5.6,2.9,4.3,5.6,5.4,21.7,7.2,20.7,10.3,17.1,11.0,27.4,12.4,10.8,4.4,9.8,5.8,5.5,5.7,8.6,7.2,15.0,7.5,15.3,9.4,8.7,8.6,10.0,9.7,19.2,7.4,21.3,10.7,29.7,14.6,17.9,11.0,9.9,4.8,10.5,6.8,18.1,11.6,7.5,6.1,8.1,4.1,8.7,6.1,11.6,9.3,7.5,7.7,0.0,3.0,0.0,5.9,0.0,9.9,0.0,5.9,1.0,1.6,2.1,3.1,3.5,5.3,0.0,5.9,38244,8672,43368,10857,57069,7347,29318,17012,55479,17542,68149,32030,N,N,39455,9963,22.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.7,(X)
1400000US53063002300,53063002300,"Census Tract 23, Spokane County, Washington",2221,167,1361,173,845,165,860,173,10.6,5.4,6.9,6.5,0.0,3.8,22.2,12.4,5.8,4.3,1.2,2.0,2.0,3.2,12.9,10.4,10.8,5.8,6.6,5.9,1.8,2.6,19.4,11.4,15.3,6.3,15.7,8.6,10.2,7.8,17.9,10.6,11.1,5.4,18.4,8.2,19.5,10.9,3.5,3.8,22.5,7.3,18.2,7.3,15.5,8.3,18.4,9.9,13.2,5.1,17.0,6.7,25.4,9.4,3.1,3.8,6.5,3.7,9.0,5.5,14.4,8.8,2.6,3.2,4.2,2.9,6.9,4.7,11.1,7.4,0.0,3.7,0.0,1.5,0.0,2.4,0.0,3.8,0.0,3.7,45195,8757,52774,10541,76635,19520,22449,4822,52581,5635,63095,9455,N,N,29626,7187,38.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X)
1400000US53063002400,53063002400,"Census Tract 24, Spokane County, Washington",1095,110,337,104,117,53,758,127,27.1,9.3,31.2,20.6,0.0,23.9,25.3,10.9,13.1,7.6,0.0,9.2,0.0,23.9,18.9,10.8,18.2,7.2,9.2,8.5,13.7,13.2,24.1,9.6,8.6,5.3,12.2,10.1,28.2,23.3,7.0,6.9,10.5,5.7,22.3,16.2,33.3,24.2,5.7,5.5,13.4,8.0,18.4,17.4,6.8,14.2,8.8,8.8,6.2,6.1,2.1,3.0,4.3,6.7,8.0,8.5,1.1,1.4,0.9,1.8,2.6,4.9,1.2,1.9,0.5,1.1,1.5,3.6,4.3,10.4,0.0,4.2,1.4,1.5,2.4,3.6,6.8,10.2,0.9,1.4,20686,5233,27639,17802,41319,17534,16803,5924,32050,7275,36361,13880,N,N,29525,8276,31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
1400000US53063002500,53063002500,"Census Tract 25, Spokane County, Washington",2158,226,819,178,401,167,1339,202,18.0,6.8,8.9,9.4,0.0,7.8,27.2,10.6,11.4,5.6,0.0,3.9,0.0,7.8,18.4,8.7,17.3,6.7,29.4,17.2,21.9,15.3,19.3,10.1,13.5,6.9,11.2,11.5,16.5,18.7,10.4,7.2,12.6,6.7,11.0,8.4,16.2,14.9,13.5,9.1,15.8,7.2,12.5,7.1,25.4,16.7,9.3,6.0,8.1,4.6,20.3,11.5,6.2,6.1,0.6,1.2,1.9,3.1,5.0,8.1,10.2,15.3,0.0,2.4,1.4,1.6,1.7,2.7,3.5,5.6,1.2,2.0,0.0,1.5,0.0,3.9,0.0,7.8,0.0,2.4,26250,4763,35875,10470,39781,24482,18045,4472,35369,5866,47695,9404,N,N,23638,4827,42.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),55.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,(X)
1400000US53063002600,53063002600,"Census Tract 26, Spokane County, Washington",2172,117,1301,180,869,193,871,187,9.5,5.1,0.8,1.7,1.3,2.6,22.5,12.0,10.9,5.6,10.1,6.3,5.3,6.3,12.1,10.9,15.5,6.6,20.6,8.7,15.2,8.3,17.9,12.3,15.3,6.7,6.5,5.0,4.1,5.2,25.9,13.4,20.5,7.5,26.4,10.8,31.6,13.9,7.6,6.7,15.1,6.5,15.8,8.0,21.1,12.5,10.7,9.1,5.0,3.5,6.1,5.1,6.4,6.0,3.3,4.8,3.5,2.9,5.8,4.8,3.3,4.0,0.0,3.7,4.7,5.1,7.8,8.3,11.6,11.9,0.0,3.7,0.0,1.5,0.0,2.5,0.0,3.7,0.0,3.7,34612,2657,37341,16462,46327,10730,22850,13360,44251,7400,54186,10364,N,N,27058,5511,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.3,(X)
1400000US53063002900,53063002900,"Census Tract 29, Spokane County, Washington",1102,106,663,92,429,85,439,107,4.0,3.0,7.2,5.9,0.0,7.3,5.7,5.3,7.4,5.3,1.5,2.6,2.3,3.9,16.2,12.2,10.1,5.0,3.2,3.5,4.9,5.4,20.5,11.1,8.8,4.2,9.7,5.5,4.9,4.4,9.1,6.4,18.9,6.4,20.8,9.8,19.6,11.2,18.5,7.9,25.6,6.7,26.8,8.1,29.4,10.9,23.7,12.0,8.7,4.8,9.0,7.4,12.8,10.8,4.1,4.8,11.3,5.4,17.3,8.2,19.3,10.1,2.3,3.6,4.4,4.2,3.0,2.9,4.7,4.5,0.0,7.1,0.8,1.3,1.4,2.1,2.1,3.3,0.0,7.1,51190,7972,55402,8211,68988,16848,32361,16840,63591,8948,69811,11060,N,N,39694,6685,32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
1400000US53063003000,53063003000,"Census Tract 30, Spokane County, Washington",934,84,573,82,344,87,361,89,10.7,4.8,11.9,6.2,6.4,5.3,12.7,7.1,18.1,6.5,9.2,7.3,5.8,7.9,28.3,12.0,12.0,4.9,11.0,5.4,9.6,7.5,15.5,8.9,13.5,6.2,12.6,7.1,13.1,10.1,15.5,9.3,16.7,6.2,19.7,8.8,23.8,11.1,11.1,8.9,17.8,6.9,20.6,9.1,26.5,12.2,13.3,8.2,6.4,3.4,8.0,4.6,11.3,7.5,2.2,3.0,1.6,1.9,1.7,2.7,0.0,9.0,1.4,2.4,0.7,1.1,1.2,1.8,2.0,3.1,0.0,8.6,2.5,3.0,4.0,4.9,1.5,2.5,0.0,8.6,32297,6990,39360,7512,47727,9272,19712,9096,42568,8684,48221,11058,N,N,29066,5796,34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.2,(X)
1400000US53063003100,53063003100,"Census Tract 31, Spokane County, Washington",2008,165,1199,156,744,150,809,176,12.7,7.3,7.2,7.1,0.0,4.3,20.9,11.5,3.4,2.7,1.6,2.7,2.6,4.3,6.2,5.5,13.6,5.8,13.4,9.1,3.6,4.6,14.0,8.9,6.3,4.2,6.0,5.7,6.3,8.0,6.8,6.7,18.2,6.2,13.3,7.7,8.9,7.5,25.5,9.5,13.0,5.9,19.6,9.5,22.4,12.3,9.4,8.5,16.7,6.8,19.7,9.8,29.4,13.9,12.2,7.5,13.3,6.3,16.2,10.2,21.9,14.3,2.8,3.6,1.1,1.6,1.8,2.5,3.0,4.2,0.0,3.9,1.6,1.7,1.2,1.7,1.9,2.7,2.2,3.5,45102,9626,58307,12598,81983,15809,35684,10930,56307,7116,64743,10264,N,N,40996,9637,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X)
1400000US53063003200,53063003200,"Census Tract 32, Spokane County, Washington",1440,135,345,99,198,74,1095,129,13.5,5.8,2.6,4.5,0.0,15.1,17.8,7.7,7.4,4.2,0.0,9.0,0.0,15.1,9.8,5.6,14.6,5.6,9.6,8.0,11.1,10.9,17.2,7.5,18.2,6.8,29.0,15.8,14.1,13.0,13.8,6.8,17.8,6.0,20.3,12.5,30.3,18.4,17.1,6.8,15.6,5.7,18.0,13.1,13.1,13.3,16.4,6.6,6.9,4.6,9.0,9.3,11.1,13.7,4.6,3.1,4.4,2.6,5.2,7.7,9.1,13.6,3.4,2.5,1.1,1.6,4.6,6.6,8.1,11.6,0.0,2.9,0.4,0.7,1.7,2.8,3.0,4.9,0.0,2.9,32545,5638,38750,11525,41400,18862,27146,6647,42761,5565,58282,15554,N,N,35975,4517,16.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.5,(X)
1400000US53063003500,53063003500,"Census Tract 35, Spokane County, Washington",1639,132,175,57,88,47,1464,136,36.4,6.5,4.0,6.5,8.0,12.8,40.3,7.2,20.6,6.8,0.0,16.9,0.0,29.9,23.1,7.7,18.3,5.9,30.9,10.4,0.0,29.9,16.8,6.6,10.3,5.2,5.1,7.7,10.2,15.8,10.9,5.6,3.1,2.6,14.3,15.8,0.0,29.9,1.8,1.7,4.9,3.4,17.7,18.5,26.1,33.1,3.3,2.7,1.8,1.5,8.6,9.7,17.0,19.8,1.0,1.2,2.4,1.4,9.1,10.0,18.2,19.0,1.6,1.5,1.1,1.5,4.6,6.7,9.1,13.7,0.7,1.4,1.0,0.9,5.7,8.0,11.4,16.1,0.5,0.8,12511,2125,46397,16654,84286,67881,11599,1217,24724,3575,65755,19451,N,N,19820,4162,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
1400000US53063003600,53063003600,"Census Tract 36, Spokane County, Washington",2370,202,669,152,460,113,1701,213,25.6,7.8,6.6,6.1,0.0,6.8,33.0,10.3,3.9,2.0,1.2,2.1,1.7,3.0,5.0,2.7,13.0,5.9,16.7,13.7,4.8,6.1,14.5,7.2,13.0,5.8,13.0,10.6,10.4,9.6,10.0,5.3,15.9,5.4,13.2,8.7,15.7,11.0,17.0,6.8,9.9,5.0,1.6,2.5,2.4,3.8,13.2,6.8,8.0,4.6,15.7,10.6,22.8,14.1,5.9,4.8,4.4,2.9,15.7,9.9,20.2,12.9,0.0,1.9,1.6,1.4,4.3,4.5,4.6,5.6,0.5,0.9,4.7,2.6,12.0,7.7,17.4,11.2,0.9,1.6,30491,4318,-,**,95543,12347,21294,9455,56023,11707,115918,38660,N,N,31048,6043,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X)
1400000US53063003800,53063003800,"Census Tract 38, Spokane County, Washington",836,70,348,54,254,58,488,73,4.5,2.8,6.0,4.5,2.0,3.4,4.3,3.8,3.0,2.9,0.0,8.9,0.0,12.0,4.3,4.8,13.4,5.4,5.5,4.1,2.4,3.6,19.1,8.7,20.2,6.2,13.2,6.5,11.8,6.9,26.4,9.0,16.4,5.5,18.4,9.2,17.7,10.5,13.7,7.4,16.5,5.0,20.7,9.3,16.5,9.2,15.4,7.8,4.5,3.1,5.7,4.4,7.9,5.8,3.7,4.3,14.8,5.7,21.0,7.6,28.7,9.6,9.0,7.2,3.2,2.2,3.7,3.8,5.1,5.1,2.9,2.6,3.3,2.2,5.7,4.2,7.9,5.5,1.2,2.0,43864,6833,65167,13962,74500,13368,33000,8182,66386,10491,79040,11708,N,N,55666,15313,27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
1400000US53063003900,53063003900,"Census Tract 39, Spokane County, Washington",1019,82,525,77,479,74,494,97,9.0,4.4,1.3,2.2,0.0,6.6,17.2,8.9,6.2,3.8,6.1,6.4,6.7,7.1,6.3,4.6,13.9,6.2,7.2,6.1,3.8,4.0,23.5,11.0,11.0,5.1,7.6,4.7,6.9,4.7,14.6,9.3,12.6,5.8,13.1,7.5,13.4,8.0,11.9,8.0,11.5,5.1,18.5,9.7,18.8,10.1,5.9,5.6,11.7,5.5,13.7,7.6,15.0,7.9,9.5,7.2,9.4,5.0,8.2,6.3,9.0,6.8,6.5,6.5,2.3,2.6,3.2,4.8,3.5,5.2,1.2,1.7,12.5,5.1,21.0,9.8,23.0,10.7,3.4,4.0,45179,10009,66406,22563,80240,30666,28352,6612,107414,29710,136274,44935,N,N,73925,46269,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X)
1400000US53063004000,53063004000,"Census Tract 40, Spokane County, Washington",2577,209,873,145,670,149,1704,237,14.9,5.8,0.0,3.7,0.0,4.7,22.5,8.6,9.0,5.3,1.9,3.5,0.0,4.7,12.6,7.5,13.5,5.0,7.2,6.5,5.7,6.5,16.7,6.9,14.3,6.3,11.9,9.1,8.7,8.5,15.6,8.1,11.5,5.5,11.3,10.4,11.0,10.8,11.6,6.3,13.9,5.4,19.6,10.5,20.1,11.5,11.0,6.4,6.1,3.8,18.1,10.3,19.1,11.4,1.7,2.6,9.1,5.4,10.7,5.3,10.3,6.0,7.3,6.8,6.9,3.4,17.0,9.1,22.1,12.1,1.1,1.9,0.8,1.4,2.3,3.8,3.0,5.0,0.0,1.9,33908,4613,74460,8078,77683,7045,23831,8548,52208,8590,85574,13779,N,N,34342,9955,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.0,(X)
1400000US53063004100,53063004100,"Census Tract 41, Spokane County, Washington",1159,39,550,76,464,72,609,72,9.0,4.2,6.9,6.1,0.0,6.8,15.1,7.8,4.1,3.3,0.0,5.7,0.0,6.8,5.6,5.0,18.6,8.0,1.3,2.1,1.5,2.5,32.3,14.4,7.6,4.9,2.2,3.2,0.0,6.8,12.5,9.3,14.8,6.3,13.1,8.8,10.8,9.0,18.1,9.1,11.6,5.1,15.5,8.3,18.3,9.2,6.4,5.6,10.7,4.6,15.5,8.8,18.3,10.4,6.4,4.6,12.3,4.6,24.0,8.9,25.4,9.7,1.8,2.8,5.3,3.2,11.3,6.2,13.4,7.5,0.0,5.2,5.9,3.1,10.4,6.1,12.3,7.1,1.8,2.7,48534,4720,92500,22458,100833,25940,20568,12380,73517,9037,114564,17983,N,N,35491,8465,26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X)
1400000US53063004200,53063004200,"Census Tract 42, Spokane County, Washington",1927,90,1451,107,1193,112,476,109,2.8,2.0,0.5,0.8,0.6,1.0,9.9,7.9,0.9,1.0,0.0,2.2,0.0,2.7,3.6,4.0,3.2,1.8,2.4,1.9,2.3,2.2,5.5,4.7,4.6,2.3,3.0,1.9,1.8,1.7,9.5,7.4,8.9,2.9,5.6,3.0,4.9,3.3,19.1,8.6,22.1,5.1,20.6,6.4,16.3,6.0,32.1,12.2,14.1,4.4,16.4,5.5,17.0,5.8,4.8,4.4,23.7,5.1,27.2,6.3,29.8,6.4,11.8,8.6,10.0,3.2,12.6,4.1,14.2,4.9,0.0,6.6,9.7,3.3,11.6,4.6,12.9,5.3,3.8,4.1,88750,8331,102596,11632,107466,10003,50682,6116,110907,11390,125917,14674,N,N,60246,13526,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
