GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
1400000US53063001100,53063001100,"Census Tract 11, Spokane County, Washington",1480,36,840,105,584,96,640,113,3.2,3.8,1.1,1.7,1.5,2.5,5.9,8.2,4.5,3.1,2.4,3.0,0.0,5.8,7.2,5.7,12.8,5.6,4.9,3.9,1.9,3.1,24.7,12.4,11.4,4.4,14.5,8.0,8.0,6.1,13.4,8.3,24.1,7.2,24.5,8.5,19.5,9.0,18.3,11.0,23.4,5.9,23.7,7.0,27.4,10.3,23.0,11.0,12.2,5.5,17.1,7.7,24.7,10.4,3.3,4.1,6.1,3.0,7.5,4.1,10.8,5.8,4.2,4.3,2.4,2.0,4.3,3.6,6.2,5.1,0.0,5.3,0.0,2.3,0.0,4.1,0.0,5.8,0.0,5.3,46370,3058,51341,9884,66016,12642,34091,13470,52753,4347,62809,6767,N,N,38566,5424,17.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),17.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.7,(X)
1400000US53063001200,53063001200,"Census Tract 12, Spokane County, Washington",990,48,525,84,361,84,465,98,3.8,4.3,0.0,6.4,0.0,9.2,8.2,9.1,1.1,1.8,0.0,6.4,0.0,9.2,2.4,3.9,22.2,8.3,14.9,10.6,13.9,13.1,31.0,15.4,15.4,6.4,15.8,10.1,3.3,4.8,17.6,11.7,20.4,7.9,15.8,8.5,17.7,11.1,22.4,14.1,23.5,8.2,31.0,13.2,32.4,16.3,17.0,13.9,8.5,4.8,13.0,8.2,18.8,11.5,1.5,2.4,1.2,2.1,2.3,3.9,3.3,5.6,0.0,7.2,0.0,3.5,0.0,6.4,0.0,9.2,0.0,7.2,3.8,3.5,7.2,6.8,10.5,10.0,0.0,7.2,37467,7416,53194,10214,62563,16509,27469,12465,50334,6986,65118,14422,N,N,33103,6177,22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
1400000US53063001300,53063001300,"Census Tract 13, Spokane County, Washington",1598,95,987,115,626,107,611,112,8.9,4.6,6.4,5.0,2.1,3.0,12.9,9.2,7.7,3.5,6.5,4.5,2.2,3.2,11.5,6.7,18.1,6.7,17.3,8.4,4.8,4.3,25.4,12.3,10.8,4.2,6.3,3.6,6.9,4.9,18.2,8.6,18.1,5.5,15.3,6.5,18.8,9.1,18.3,10.4,20.4,6.4,30.4,9.1,38.3,10.5,4.6,4.2,13.0,5.7,13.1,6.0,19.3,9.1,9.2,9.6,2.9,1.9,4.8,3.2,7.5,5.0,0.0,5.6,0.0,2.2,0.0,3.5,0.0,5.4,0.0,5.6,0.0,2.2,0.0,3.5,0.0,5.4,0.0,5.6,40044,6517,47260,12224,56864,3639,25114,7463,42745,4579,47188,5204,N,N,31392,7498,18.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),17.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.5,(X)
1400000US53063001400,53063001400,"Census Tract 14, Spokane County, Washington",2622,135,1518,208,778,208,1104,211,9.8,4.7,10.5,6.6,8.5,9.3,10.1,6.8,7.8,3.8,5.5,4.5,0.0,4.4,10.9,7.3,19.2,6.8,15.9,7.5,5.0,4.5,25.9,9.7,10.9,4.6,20.6,7.3,17.6,10.4,11.2,6.2,20.6,5.0,17.5,8.0,25.3,11.7,14.0,7.5,23.9,6.2,18.1,6.5,21.9,9.7,25.5,11.1,6.8,3.9,10.0,5.9,18.1,10.4,2.4,2.7,1.1,1.3,1.8,2.3,3.6,4.5,0.0,3.1,0.0,1.3,0.0,2.3,0.0,4.4,0.0,3.1,0.0,1.3,0.0,2.3,0.0,4.4,0.0,3.1,36399,4410,33750,5541,45789,12612,27917,9359,38678,3814,39072,4729,N,N,33007,5441,13.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),9.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.7,(X)
1400000US53063001500,53063001500,"Census Tract 15, Spokane County, Washington",2056,145,1194,157,829,173,862,168,13.3,6.2,2.3,3.0,0.0,4.1,30.0,13.1,7.1,5.6,10.5,9.2,8.2,11.3,6.4,5.3,19.4,6.9,13.2,7.8,13.8,9.6,27.3,11.0,10.7,4.5,8.8,5.7,6.3,6.1,14.6,8.5,22.8,6.9,27.8,9.5,28.8,13.1,13.3,9.5,18.3,6.3,24.0,8.7,23.6,10.4,8.4,7.7,6.4,3.8,9.7,6.2,14.0,8.6,0.0,4.0,2.1,1.8,3.7,3.1,5.3,4.5,0.0,4.0,0.0,1.7,0.0,2.9,0.0,4.1,0.0,4.0,0.0,1.7,0.0,2.9,0.0,4.1,0.0,4.0,34297,7708,45000,9301,48607,5253,20136,5607,37182,4158,46318,5864,N,N,21749,4219,18.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.8,(X)
1400000US53063001600,53063001600,"Census Tract 16, Spokane County, Washington",1399,107,861,131,430,130,538,119,19.5,6.5,3.9,4.6,0.0,7.8,44.4,11.1,13.8,5.3,16.1,8.6,10.0,11.2,10.0,7.3,15.7,6.5,24.9,11.6,14.4,12.0,10.6,6.4,9.9,4.1,15.8,7.5,14.7,10.7,5.6,3.9,19.3,6.9,16.7,9.3,25.8,15.5,19.5,8.4,16.0,6.5,15.2,7.4,23.7,14.6,6.3,4.7,4.4,3.0,6.0,4.6,8.8,7.7,1.7,2.7,1.5,1.6,1.3,1.9,2.6,3.9,1.9,3.0,0.0,2.5,0.0,4.0,0.0,7.8,0.0,6.3,0.0,2.5,0.0,4.0,0.0,7.8,0.0,6.3,27132,6376,28569,4689,38942,8705,12419,6702,32133,3454,34061,4521,N,N,23598,4616,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X)
1400000US53063001800,53063001800,"Census Tract 18, Spokane County, Washington",1294,93,676,95,386,78,618,113,18.2,6.7,24.6,9.9,4.7,5.5,18.4,10.2,11.7,5.8,12.6,10.4,7.3,11.0,11.8,7.1,15.2,5.5,5.0,4.4,6.5,6.4,20.2,8.5,8.0,4.4,4.6,3.6,8.0,6.3,11.7,8.9,16.2,6.5,21.7,9.7,24.1,12.3,15.2,8.2,21.3,7.2,22.3,8.9,35.5,15.3,16.8,11.2,6.3,4.3,7.2,6.4,10.6,10.1,1.5,2.3,3.1,3.4,1.9,2.5,3.4,4.6,4.4,6.5,0.0,2.7,0.0,5.0,0.0,8.7,0.0,5.5,0.0,2.7,0.0,5.0,0.0,8.7,0.0,5.5,33029,11210,36170,11173,46944,20301,24250,14777,37304,5949,36255,5834,N,N,34113,8805,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.6,(X)
1400000US53063001900,53063001900,"Census Tract 19, Spokane County, Washington",1502,107,885,128,558,116,617,118,4.6,2.4,8.1,6.3,0.0,6.1,7.8,5.1,6.4,4.6,1.7,2.7,0.0,6.1,13.1,10.4,19.6,6.1,18.5,7.7,16.3,8.6,17.2,8.1,11.3,5.3,6.7,5.1,10.6,7.8,17.8,10.3,15.8,7.3,16.3,7.4,16.8,9.6,15.2,11.9,20.4,7.8,21.2,8.3,14.3,8.2,16.5,10.7,14.2,5.9,14.9,6.2,23.7,9.4,11.5,13.1,5.7,3.1,9.2,5.1,12.9,6.9,0.8,1.7,2.0,1.9,3.4,3.2,5.4,5.1,0.0,5.5,0.0,2.3,0.0,3.9,0.0,6.1,0.0,5.5,41554,7458,49401,6793,60625,16094,29073,11459,48987,4810,55535,7009,N,N,36427,7366,21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.8,(X)
1400000US53063002000,53063002000,"Census Tract 20, Spokane County, Washington",1870,115,844,129,515,101,1026,145,13.7,5.2,7.8,5.3,2.7,4.5,21.2,8.3,10.3,4.9,14.2,7.5,5.2,5.0,8.4,6.5,22.6,6.9,21.0,8.3,20.6,11.9,25.0,9.9,12.6,5.0,8.8,4.7,8.2,5.8,16.0,8.3,16.7,4.7,17.7,6.1,23.5,9.4,13.8,8.0,13.4,4.3,19.1,8.0,21.0,10.8,6.5,4.0,6.7,3.2,5.0,3.1,8.2,5.1,8.1,5.8,3.1,2.0,5.6,4.0,9.1,6.7,0.0,3.4,1.0,1.1,0.9,1.5,1.6,2.6,1.0,1.5,0.0,1.9,0.0,4.1,0.0,6.6,0.0,3.4,26798,4457,31500,11864,45884,10217,22740,4572,35941,3717,40597,5181,N,N,29187,4554,23.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.5,(X)
1400000US53063002100,53063002100,"Census Tract 21, Spokane County, Washington",1016,90,670,89,411,81,346,76,7.2,4.9,6.4,6.1,3.4,5.1,8.7,7.8,4.1,3.5,9.7,8.0,1.7,3.4,6.4,6.5,12.8,7.9,11.6,9.9,7.8,10.8,10.4,10.3,18.1,7.8,14.6,9.1,15.3,11.7,19.7,11.6,17.0,6.4,14.6,7.4,16.3,9.7,18.5,11.6,20.3,8.1,26.1,9.7,28.0,12.9,18.2,14.4,14.0,6.5,12.8,6.7,20.9,11.2,6.9,10.7,6.5,5.0,4.0,4.1,6.6,6.7,11.3,12.2,0.0,3.4,0.0,5.1,0.0,8.2,0.0,9.6,0.0,3.4,0.0,5.1,0.0,8.2,0.0,9.6,42549,8288,41923,9986,53150,16173,38750,13648,47934,6245,44780,6988,N,N,48952,12921,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
1400000US53063002300,53063002300,"Census Tract 23, Spokane County, Washington",2129,150,1118,185,794,171,1011,187,20.4,7.8,10.3,9.1,9.8,11.8,31.6,11.4,8.1,3.9,9.2,4.6,0.0,4.3,8.2,5.7,17.8,5.7,9.7,6.9,7.9,6.4,25.4,10.1,20.2,8.7,25.0,12.1,28.2,16.3,15.0,9.5,12.7,5.6,18.1,9.3,18.3,11.6,8.3,4.9,14.7,5.2,19.6,8.3,26.1,11.9,7.7,6.7,3.3,2.5,3.8,3.7,3.5,4.2,2.7,3.0,1.5,1.4,1.8,2.1,2.5,3.0,1.1,1.7,0.0,1.6,0.0,3.1,0.0,4.3,0.0,3.4,1.4,1.7,2.6,3.1,3.7,4.4,0.0,3.4,27208,3676,31721,7067,39500,12816,19340,2693,35660,6202,45640,11188,N,N,24237,4801,15.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.1,(X)
1400000US53063002400,53063002400,"Census Tract 24, Spokane County, Washington",958,102,233,60,93,50,725,110,22.9,9.2,20.6,12.8,0.0,30.4,23.6,11.5,15.0,8.7,0.0,13.9,0.0,30.4,19.9,11.4,21.6,8.7,6.9,10.9,0.0,30.4,26.3,11.7,20.7,9.6,26.6,17.7,12.9,20.5,18.8,11.0,6.3,5.9,11.2,17.4,28.0,37.3,4.7,4.9,4.8,4.4,4.7,7.6,0.0,30.4,4.8,5.3,3.7,2.6,9.0,8.8,6.5,13.2,1.9,3.2,2.2,2.6,9.0,10.7,22.6,29.3,0.0,4.7,0.0,3.6,0.0,13.9,0.0,30.4,0.0,4.7,2.9,3.3,12.0,13.4,30.1,32.3,0.0,4.7,22580,8264,28417,17269,120298,125869,17660,7404,39113,14568,92508,57191,N,N,21782,4106,14.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.6,(X)
1400000US53063002500,53063002500,"Census Tract 25, Spokane County, Washington",2448,187,791,137,510,122,1657,178,22.5,6.5,13.3,8.4,6.1,6.8,27.0,9.2,12.3,4.1,7.6,5.8,0.0,6.6,14.5,6.0,22.4,7.4,13.9,8.5,5.9,6.2,27.2,10.2,12.2,4.8,4.7,4.5,6.7,6.7,15.0,6.8,10.3,4.6,14.8,9.0,18.2,12.8,8.1,6.1,11.2,4.1,24.1,9.4,33.5,13.4,5.0,3.3,3.6,2.5,8.6,7.8,13.3,11.6,3.1,3.1,3.7,2.5,7.6,6.2,7.8,7.5,0.0,2.1,1.6,2.4,4.8,7.4,7.5,11.3,0.0,2.1,0.2,0.4,0.6,1.1,1.0,1.8,0.0,2.1,20993,3976,41968,11487,59934,13229,18293,3698,32614,5476,53553,11727,N,N,22250,3835,21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),9.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
1400000US53063002600,53063002600,"Census Tract 26, Spokane County, Washington",2157,134,1396,180,914,184,761,179,6.2,4.1,3.8,3.7,2.1,3.3,15.1,9.8,2.9,2.2,4.5,5.0,1.3,1.9,5.5,5.1,17.0,6.0,29.4,10.0,25.7,12.9,8.0,6.4,25.7,7.8,21.7,9.2,22.1,12.4,24.8,11.9,18.6,6.3,17.5,7.5,22.5,9.8,12.5,10.2,22.0,7.1,16.6,5.9,16.3,8.3,30.4,14.3,6.1,3.1,4.9,4.7,7.5,7.0,2.4,2.9,1.5,1.4,1.6,1.9,2.4,2.8,1.3,2.1,0.0,1.6,0.0,2.5,0.0,3.8,0.0,4.5,0.0,1.6,0.0,2.5,0.0,3.8,0.0,4.5,34439,4608,30517,3815,32450,10593,33838,9651,39154,2668,35837,3572,N,N,37244,5346,22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),15.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X)
1400000US53063002900,53063002900,"Census Tract 29, Spokane County, Washington",1279,53,844,104,619,114,435,105,2.8,3.4,1.2,2.0,0.0,5.5,6.0,9.0,4.2,2.8,2.4,2.6,0.0,5.5,7.8,6.5,9.6,4.0,4.1,3.7,5.7,5.0,20.2,10.5,20.0,7.6,17.7,7.6,12.8,8.5,26.7,15.7,16.3,6.5,15.5,8.2,13.6,9.5,20.2,11.7,25.3,7.0,30.5,10.0,31.3,11.6,10.6,7.4,12.0,5.3,15.3,7.3,18.4,9.7,5.7,6.1,7.3,4.4,9.7,6.0,13.2,8.2,2.8,4.4,0.0,2.7,0.0,4.1,0.0,5.5,0.0,7.7,2.4,3.6,3.7,5.5,5.0,7.3,0.0,7.7,46250,8789,57500,7977,66208,5771,29229,4314,56231,9516,66157,12629,N,N,35497,6326,16.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),12.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X)
1400000US53063003000,53063003000,"Census Tract 30, Spokane County, Washington",945,85,659,100,339,102,286,109,10.7,5.9,7.3,5.0,6.5,6.6,24.8,16.3,14.9,7.6,5.2,7.6,8.0,12.2,31.1,22.0,20.7,8.4,35.5,13.1,5.3,5.7,9.1,13.0,17.4,8.2,11.4,6.0,13.9,10.8,22.4,18.8,16.2,7.0,20.6,10.0,30.7,18.0,5.9,6.8,13.1,5.5,12.7,6.2,21.5,12.2,6.6,8.5,5.3,4.0,4.9,5.4,9.4,10.3,0.0,11.5,0.0,3.6,0.0,5.2,0.0,9.8,0.0,11.5,1.7,2.8,2.4,4.0,4.7,7.8,0.0,11.5,0.0,3.6,0.0,5.2,0.0,9.8,0.0,11.5,25969,3982,27868,10489,43021,10251,12022,7018,33864,4943,36650,6607,N,N,18634,5100,18.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),13.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
1400000US53063003100,53063003100,"Census Tract 31, Spokane County, Washington",2075,152,1342,162,874,167,733,180,16.0,6.0,12.1,7.3,7.2,7.3,26.6,12.3,7.3,4.7,8.6,6.7,0.0,3.9,4.9,5.6,11.3,4.7,12.8,6.5,9.0,6.8,15.4,8.5,10.1,4.1,11.5,7.7,9.0,6.3,13.8,8.5,23.5,6.0,19.1,8.5,27.5,11.6,24.1,10.6,17.0,6.3,19.1,7.0,22.5,9.6,3.8,4.1,6.9,3.0,7.2,4.5,10.1,7.2,7.1,6.5,3.7,2.3,5.7,3.5,8.7,5.4,0.0,4.7,1.1,1.4,0.0,2.6,0.0,3.9,2.3,3.7,3.2,2.1,3.9,3.4,5.9,5.0,1.9,3.0,38767,5090,41111,9317,48889,9869,25970,6089,48485,6856,52124,10497,N,N,36766,10574,15.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),14.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10.4,(X)
1400000US53063003200,53063003200,"Census Tract 32, Spokane County, Washington",1497,141,284,95,186,70,1213,141,14.5,6.9,11.6,10.0,9.7,8.4,16.4,8.1,11.8,5.5,7.0,8.1,10.8,12.1,12.9,6.2,18.3,5.9,13.7,11.3,8.1,11.9,19.4,6.4,15.0,6.8,16.5,15.7,4.8,7.4,13.4,6.2,14.1,6.3,10.6,10.0,11.3,12.8,14.9,7.5,11.4,4.7,7.7,8.1,5.4,8.1,12.3,5.5,6.3,3.8,7.0,7.8,10.8,11.8,6.2,4.3,4.5,3.6,10.6,16.2,16.1,23.3,3.1,2.5,0.8,1.2,4.2,6.4,6.5,9.6,0.0,2.8,3.3,1.9,10.9,8.3,16.7,13.1,1.5,1.8,27058,4366,40417,25560,73750,65485,25897,5305,46844,10793,74363,22835,N,N,40103,11528,12.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),8.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13.0,(X)
1400000US53063003500,53063003500,"Census Tract 35, Spokane County, Washington",1461,124,157,82,96,46,1304,122,42.2,7.3,3.8,7.5,0.0,29.7,46.9,7.2,14.2,5.6,7.0,10.8,11.5,17.0,15.1,6.0,18.9,6.5,24.8,20.1,40.6,26.1,18.2,6.7,10.5,4.7,11.5,14.9,0.0,29.7,10.4,4.8,4.4,3.0,12.1,15.6,19.8,22.6,3.5,2.9,6.3,4.8,14.0,15.0,22.9,22.5,5.4,4.6,0.0,2.4,0.0,19.8,0.0,29.7,0.0,2.6,2.9,4.0,26.8,30.8,5.2,9.8,0.0,2.6,0.5,0.8,0.0,19.8,0.0,29.7,0.6,0.9,0.0,2.4,0.0,19.8,0.0,29.7,0.0,2.6,12813,2506,38438,34075,24444,30328,11152,2567,20617,4893,53829,27211,N,N,16618,2709,23.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),43.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X)
1400000US53063003600,53063003600,"Census Tract 36, Spokane County, Washington",2304,193,537,120,395,95,1767,228,16.8,6.9,0.0,6.3,0.0,8.5,22.0,9.0,10.3,5.3,11.9,8.6,9.4,8.9,10.6,6.6,26.5,8.5,17.9,12.8,7.6,8.0,29.1,10.2,12.0,5.5,8.4,7.5,11.4,10.1,12.4,6.6,12.1,5.6,7.4,6.5,2.8,4.2,14.4,7.3,7.7,4.3,6.9,8.2,9.4,10.9,8.0,5.3,5.3,2.7,14.9,9.7,15.2,10.7,1.4,1.8,6.1,2.8,21.6,11.1,29.4,14.1,1.4,1.5,2.6,1.8,8.8,6.3,11.9,8.4,0.8,1.3,0.5,0.8,2.2,3.5,3.0,4.8,0.0,2.0,22320,4813,70250,49717,91435,16606,20135,4407,37896,5060,70737,14119,N,N,27142,4909,13.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),12.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.1,(X)
1400000US53063003800,53063003800,"Census Tract 38, Spokane County, Washington",893,74,516,94,378,93,377,89,2.8,3.2,1.9,2.9,0.0,8.8,6.6,7.1,13.7,10.2,11.6,15.5,0.0,8.8,16.4,10.8,10.5,6.8,7.2,9.2,0.0,8.8,12.5,8.9,4.6,4.4,11.8,12.8,16.1,17.5,6.9,7.2,17.5,10.0,11.0,9.9,12.7,12.9,14.6,10.3,23.5,9.5,23.8,10.0,26.7,13.1,24.7,15.4,16.0,8.9,16.9,11.5,23.0,14.1,12.7,9.5,2.8,4.4,4.8,7.5,6.6,10.0,0.0,8.9,4.6,3.7,6.2,6.1,8.5,8.4,2.4,3.6,4.0,3.5,4.7,5.3,6.3,7.6,3.2,4.6,51063,15768,58750,20317,68173,15711,44531,18420,64680,14539,70625,20481,N,N,54583,18661,17.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.7,(X)
1400000US53063003900,53063003900,"Census Tract 39, Spokane County, Washington",1150,27,667,101,553,112,483,106,7.0,3.5,0.0,5.1,0.0,6.1,16.6,8.2,12.1,5.7,5.2,5.2,3.3,3.9,21.5,10.8,12.1,4.5,5.5,5.0,3.8,4.5,21.1,10.0,17.9,7.7,22.2,11.9,15.9,11.5,12.0,8.4,11.7,4.8,9.9,6.9,10.3,7.2,14.3,8.2,8.9,5.2,11.2,7.6,11.4,8.1,5.6,6.3,10.4,6.8,15.0,10.4,18.1,12.0,4.1,4.6,11.1,5.4,15.7,8.5,19.0,10.4,4.8,6.9,0.0,3.0,0.0,5.1,0.0,6.1,0.0,7.0,8.8,3.5,15.1,6.8,18.3,8.5,0.0,7.0,36058,9365,71354,16235,76993,13417,21969,3743,76928,14625,110389,27239,N,N,30719,8518,18.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),17.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.6,(X)
1400000US53063004000,53063004000,"Census Tract 40, Spokane County, Washington",2605,200,918,208,634,192,1687,248,14.2,5.0,7.3,5.9,0.9,1.7,19.4,6.9,19.6,6.8,3.9,4.5,2.5,4.0,26.7,9.2,13.2,5.0,8.2,6.4,2.2,3.8,18.0,7.4,14.2,4.7,15.6,8.5,10.9,8.8,13.2,5.8,8.9,3.4,9.7,6.2,9.3,7.0,7.6,3.8,14.4,5.8,16.4,9.4,21.5,12.6,12.3,7.0,7.9,3.5,18.2,8.6,26.3,11.5,2.3,2.2,3.7,2.2,9.5,5.4,13.7,8.0,0.5,0.9,4.0,3.4,11.2,8.8,12.6,11.6,0.0,2.1,0.0,1.3,0.0,3.7,0.0,5.4,0.0,2.1,27013,6031,54861,23444,76574,16284,16966,4869,40890,6631,69181,11784,N,N,24808,3923,14.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),9.4,(X)
1400000US53063004100,53063004100,"Census Tract 41, Spokane County, Washington",1085,92,585,98,495,97,500,102,5.3,3.8,0.0,5.8,0.0,6.8,11.6,8.0,7.0,4.0,4.3,4.6,0.0,6.8,10.2,7.4,15.2,6.4,8.2,6.1,4.2,4.5,23.4,11.3,11.5,5.6,7.5,5.8,6.3,5.9,16.2,11.2,12.1,5.7,8.2,5.6,7.3,5.3,19.0,10.7,11.9,4.8,15.0,6.8,17.8,8.0,5.8,5.6,11.2,5.1,11.1,7.0,10.5,7.2,11.4,7.1,15.6,5.0,26.8,9.3,31.7,10.6,2.4,3.6,0.9,1.5,1.7,2.8,2.0,3.4,0.0,6.8,9.2,6.0,17.1,10.2,20.2,11.4,0.0,6.8,46655,12351,91094,19737,103646,13978,30096,7868,94192,35170,143197,56621,N,N,35871,5917,19.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.8,(X)
1400000US53063004200,53063004200,"Census Tract 42, Spokane County, Washington",1931,108,1282,114,1015,115,649,126,3.7,2.7,3.5,3.2,1.8,2.8,5.7,5.0,1.5,1.5,1.1,1.7,1.4,2.2,2.3,2.7,5.7,3.4,4.9,4.7,0.7,1.1,7.4,5.4,6.8,4.1,1.2,1.1,1.6,1.4,17.7,11.6,14.7,5.9,14.3,7.5,6.4,4.8,16.5,8.4,19.2,5.0,15.1,5.1,16.3,5.6,24.7,11.7,20.2,5.1,21.1,6.2,25.6,7.6,18.3,9.4,16.6,4.9,22.3,7.2,26.6,8.4,5.4,4.5,7.0,3.2,9.6,4.3,12.1,5.5,2.0,3.3,4.5,2.8,6.8,4.2,7.6,5.0,0.0,5.2,74144,7456,87424,10927,97656,10539,50625,15955,86780,11145,101272,16213,N,N,56970,7434,14.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),11.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.6,(X)
